,id
16369,ENSP404432
16370,ENSP421985
16371,ENSP368080
16372,ENSP465432
16373,ENSP457625
16374,ENSP341743
16375,ENSP304846
16376,ENSP309430
16377,ENSP371517
16378,ENSP381214
16379,ENSP355377
16380,ENSP356782
16381,ENSP343412
16382,ENSP355656
16383,ENSP361761
16384,ENSP420256
16385,ENSP357718
16386,ENSP362061
16387,ENSP473853
16388,ENSP257359
16389,ENSP341565
16390,ENSP285402
16391,ENSP477507
16392,ENSP298124
16393,ENSP310704
16394,ENSP371811
16395,ENSP321684
16396,ENSP273963
16397,ENSP282538
16398,ENSP390070
16399,ENSP265471
16400,ENSP381760
16401,ENSP328083
16402,ENSP320508
16403,ENSP304065
16404,ENSP360381
16405,ENSP258538
16406,ENSP371133
16407,ENSP478345
16408,ENSP355877
16409,ENSP386959
16410,ENSP316609
16411,ENSP424363
16412,ENSP280245
16413,ENSP342755
16414,ENSP339381
16415,ENSP306410
16416,ENSP291547
16417,ENSP302578
16418,ENSP335285
16419,ENSP377545
16420,ENSP222120
16421,ENSP304188
16422,ENSP303864
16423,ENSP277216
16424,ENSP442682
16425,ENSP482786
16426,ENSP219611
16427,ENSP290536
16428,ENSP355299
16429,ENSP464743
16430,ENSP338627
16431,ENSP373575
16432,ENSP297267
16433,ENSP403459
16434,ENSP298943
16435,ENSP403210
16436,ENSP264344
16437,ENSP389709
16438,ENSP301896
16439,ENSP357231
16440,ENSP333926
16441,ENSP344729
16442,ENSP338812
16443,ENSP426067
16444,ENSP312273
16445,ENSP286091
16446,ENSP463032
16447,ENSP380073
16448,ENSP352299
16449,ENSP333490
16450,ENSP262065
16451,ENSP469391
16452,ENSP400972
16453,ENSP479256
16454,ENSP425715
16455,ENSP295171
16456,ENSP263468
16457,ENSP332134
16458,ENSP359404
16459,ENSP368468
16460,ENSP232496
16461,ENSP378782
16462,ENSP296861
16463,ENSP389630
16464,ENSP330240
16465,ENSP295030
16466,ENSP225728
16467,ENSP249806
16468,ENSP296142
16469,ENSP421861
16470,ENSP264346
16471,ENSP353295
16472,ENSP298585
16473,ENSP475750
16474,ENSP304923
16475,ENSP357773
16476,ENSP305714
16477,ENSP344095
16478,ENSP280904
16479,ENSP2125
16480,ENSP334294
16481,ENSP418187
16482,ENSP484668
16483,ENSP249064
16484,ENSP245046
16485,ENSP170564
16486,ENSP218316
16487,ENSP301246
16488,ENSP473941
16489,ENSP376703
16490,ENSP328938
16491,ENSP335596
16492,ENSP259205
16493,ENSP350856
16494,ENSP370503
16495,ENSP312403
16496,ENSP367755
16497,ENSP292140
16498,ENSP215957
16499,ENSP317636
16500,ENSP423600
16501,ENSP158166
16502,ENSP357889
16503,ENSP401310
16504,ENSP252505
16505,ENSP194214
16506,ENSP304822
16507,ENSP266557
16508,ENSP318997
16509,ENSP329158
16510,ENSP373572
16511,ENSP419485
16512,ENSP280706
16513,ENSP410024
16514,ENSP222511
16515,ENSP252992
16516,ENSP380116
16517,ENSP481022
16518,ENSP386190
16519,ENSP476820
16520,ENSP410446
16521,ENSP314500
16522,ENSP321026
16523,ENSP391488
16524,ENSP262510
16525,ENSP229329
16526,ENSP451851
16527,ENSP261739
16528,ENSP379263
16529,ENSP358644
16530,ENSP263610
16531,ENSP360858
16532,ENSP382091
16533,ENSP355944
16534,ENSP239461
16535,ENSP246105
16536,ENSP344219
16537,ENSP231749
16538,ENSP485448
16539,ENSP462419
16540,ENSP350333
16541,ENSP369753
16542,ENSP401770
16543,ENSP355492
16544,ENSP309749
16545,ENSP253458
16546,ENSP364037
16547,ENSP376849
16548,ENSP346275
16549,ENSP235349
16550,ENSP414237
16551,ENSP297307
16552,ENSP354206
16553,ENSP249284
16554,ENSP451859
16555,ENSP322249
16556,ENSP350266
16557,ENSP479243
16558,ENSP349929
16559,ENSP269389
16560,ENSP331500
16561,ENSP370058
16562,ENSP378548
16563,ENSP369627
16564,ENSP352927
16565,ENSP454268
16566,ENSP448580
16567,ENSP224862
16568,ENSP419503
16569,ENSP315006
16570,ENSP265825
16571,ENSP237201
16572,ENSP406197
16573,ENSP319179
16574,ENSP307423
16575,ENSP233710
16576,ENSP401435
16577,ENSP309432
16578,ENSP299314
16579,ENSP485399
16580,ENSP393785
16581,ENSP436848
16582,ENSP337732
16583,ENSP346667
16584,ENSP458290
16585,ENSP327143
16586,ENSP317396
16587,ENSP337889
16588,ENSP244333
16589,ENSP421226
16590,ENSP343000
16591,ENSP406482
16592,ENSP318900
16593,ENSP350976
16594,ENSP325868
16595,ENSP229243
16596,ENSP451207
16597,ENSP391668
16598,ENSP215885
16599,ENSP266505
16600,ENSP323527
16601,ENSP381693
16602,ENSP344572
16603,ENSP314023
16604,ENSP425421
16605,ENSP353007
16606,ENSP454468
16607,ENSP377801
16608,ENSP345492
16609,ENSP323587
16610,ENSP370299
16611,ENSP418086
16612,ENSP390423
16613,ENSP371234
16614,ENSP264387
16615,ENSP353128
16616,ENSP462745
16617,ENSP265881
16618,ENSP411439
16619,ENSP270233
16620,ENSP335281
16621,ENSP229395
16622,ENSP242729
16623,ENSP363254
16624,ENSP367214
16625,ENSP479248
16626,ENSP341213
16627,ENSP301480
16628,ENSP269209
16629,ENSP313691
16630,ENSP427882
16631,ENSP228741
16632,ENSP347721
16633,ENSP378367
16634,ENSP453502
16635,ENSP370303
16636,ENSP368917
16637,ENSP346560
16638,ENSP303398
16639,ENSP457206
16640,ENSP317165
16641,ENSP377700
16642,ENSP259883
16643,ENSP333519
16644,ENSP303231
16645,ENSP328472
16646,ENSP263849
16647,ENSP374562
16648,ENSP426271
16649,ENSP482133
16650,ENSP363386
16651,ENSP480079
16652,ENSP451962
16653,ENSP381204
16654,ENSP411032
16655,ENSP341765
16656,ENSP268624
16657,ENSP341938
16658,ENSP332449
16659,ENSP301547
16660,ENSP420659
16661,ENSP296218
16662,ENSP367564
16663,ENSP378399
16664,ENSP279058
16665,ENSP248098
16666,ENSP294353
16667,ENSP223864
16668,ENSP484640
16669,ENSP361548
16670,ENSP307265
16671,ENSP284674
16672,ENSP439782
16673,ENSP371155
16674,ENSP222345
16675,ENSP376278
16676,ENSP249079
16677,ENSP391664
16678,ENSP377224
16679,ENSP296088
16680,ENSP306449
16681,ENSP316905
16682,ENSP346892
16683,ENSP367911
16684,ENSP371233
16685,ENSP216085
16686,ENSP375248
16687,ENSP331843
16688,ENSP286424
16689,ENSP194530
16690,ENSP386146
16691,ENSP453019
16692,ENSP366240
16693,ENSP306105
16694,ENSP339585
16695,ENSP366654
16696,ENSP290155
16697,ENSP367164
16698,ENSP367163
16699,ENSP320302
16700,ENSP443291
16701,ENSP371364
16702,ENSP480316
16703,ENSP356107
16704,ENSP362109
16705,ENSP290894
16706,ENSP354227
16707,ENSP342710
16708,ENSP346158
16709,ENSP351284
16710,ENSP252840
16711,ENSP360642
16712,ENSP453012
16713,ENSP404503
16714,ENSP351075
16715,ENSP312675
16716,ENSP475845
16717,ENSP419266
16718,ENSP346196
16719,ENSP289619
16720,ENSP352604
16721,ENSP329210
16722,ENSP361914
16723,ENSP272907
16724,ENSP301671
16725,ENSP311447
16726,ENSP334665
16727,ENSP357776
16728,ENSP255695
16729,ENSP364501
16730,ENSP359170
16731,ENSP292778
16732,ENSP483364
16733,ENSP480703
16734,ENSP428679
16735,ENSP215770
16736,ENSP358232
16737,ENSP318999
16738,ENSP218516
16739,ENSP282507
16740,ENSP302289
16741,ENSP340328
16742,ENSP473212
16743,ENSP296003
16744,ENSP272203
16745,ENSP359271
16746,ENSP475261
16747,ENSP403614
16748,ENSP299308
16749,ENSP308716
16750,ENSP310593
16751,ENSP306528
16752,ENSP369210
16753,ENSP328325
16754,ENSP330391
16755,ENSP373413
16756,ENSP481184
16757,ENSP386962
16758,ENSP309087
16759,ENSP381631
16760,ENSP349874
16761,ENSP299432
16762,ENSP405289
16763,ENSP450114
16764,ENSP484078
16765,ENSP474456
16766,ENSP352941
16767,ENSP381542
16768,ENSP334922
16769,ENSP474850
16770,ENSP331435
16771,ENSP310255
16772,ENSP340445
16773,ENSP353988
16774,ENSP367198
16775,ENSP261888
16776,ENSP303575
16777,ENSP417214
16778,ENSP442982
16779,ENSP350085
16780,ENSP455099
16781,ENSP359310
16782,ENSP378504
16783,ENSP431459
16784,ENSP366608
16785,ENSP366509
16786,ENSP373136
16787,ENSP358512
16788,ENSP446224
16789,ENSP423660
16790,ENSP339340
16791,ENSP379390
16792,ENSP363748
16793,ENSP292566
16794,ENSP280527
16795,ENSP328875
16796,ENSP294543
16797,ENSP463013
16798,ENSP310547
16799,ENSP306328
16800,ENSP385494
16801,ENSP221403
16802,ENSP439937
16803,ENSP350358
16804,ENSP325203
16805,ENSP374292
16806,ENSP380920
16807,ENSP327975
16808,ENSP431202
16809,ENSP287675
16810,ENSP450461
16811,ENSP303769
16812,ENSP369849
16813,ENSP334197
16814,ENSP436126
16815,ENSP238892
16816,ENSP383505
16817,ENSP334289
16818,ENSP451270
16819,ENSP301408
16820,ENSP424015
16821,ENSP346378
16822,ENSP372750
16823,ENSP363999
16824,ENSP409000
16825,ENSP371018
16826,ENSP242728
16827,ENSP357905
16828,ENSP258229
16829,ENSP413196
16830,ENSP349708
16831,ENSP329200
16832,ENSP275884
16833,ENSP321386
16834,ENSP361048
16835,ENSP205061
16836,ENSP383364
16837,ENSP204679
16838,ENSP260843
16839,ENSP222033
16840,ENSP369729
16841,ENSP403645
16842,ENSP302105
16843,ENSP291860
16844,ENSP313759
16845,ENSP364635
16846,ENSP365686
16847,ENSP241256
16848,ENSP359520
16849,ENSP384370
16850,ENSP438040
16851,ENSP438399
16852,ENSP261292
16853,ENSP296632
16854,ENSP333800
16855,ENSP351466
16856,ENSP334767
16857,ENSP360761
16858,ENSP306607
16859,ENSP386289
16860,ENSP332530
16861,ENSP478637
16862,ENSP485078
16863,ENSP436004
16864,ENSP321506
16865,ENSP365198
16866,ENSP297056
16867,ENSP355720
16868,ENSP391788
16869,ENSP256389
16870,ENSP345849
16871,ENSP243611
16872,ENSP254250
16873,ENSP467740
16874,ENSP387051
16875,ENSP252032
16876,ENSP475702
16877,ENSP479536
16878,ENSP404074
16879,ENSP334134
16880,ENSP378812
16881,ENSP299415
16882,ENSP357199
16883,ENSP382590
16884,ENSP435550
16885,ENSP327724
16886,ENSP247879
16887,ENSP341324
16888,ENSP359558
16889,ENSP359050
16890,ENSP243878
16891,ENSP477043
16892,ENSP420174
16893,ENSP336817
16894,ENSP378426
16895,ENSP284503
16896,ENSP400878
16897,ENSP411770
16898,ENSP233668
16899,ENSP431287
16900,ENSP385936
16901,ENSP355827
16902,ENSP426033
16903,ENSP345667
16904,ENSP332293
16905,ENSP324870
16906,ENSP480401
16907,ENSP337226
16908,ENSP433282
16909,ENSP255608
16910,ENSP297203
16911,ENSP445829
16912,ENSP431162
16913,ENSP380959
16914,ENSP348527
16915,ENSP483537
16916,ENSP335082
16917,ENSP471477
16918,ENSP339634
16919,ENSP307741
16920,ENSP321848
16921,ENSP340900
16922,ENSP258436
16923,ENSP406925
16924,ENSP260447
16925,ENSP353249
16926,ENSP354622
16927,ENSP359581
16928,ENSP243776
16929,ENSP361721
16930,ENSP338613
16931,ENSP312070
16932,ENSP386450
16933,ENSP330101
16934,ENSP303246
16935,ENSP332500
16936,ENSP485678
16937,ENSP359904
16938,ENSP310521
16939,ENSP362743
16940,ENSP263753
16941,ENSP275358
16942,ENSP378935
16943,ENSP216129
16944,ENSP352540
16945,ENSP355078
16946,ENSP347532
16947,ENSP332488
16948,ENSP267260
16949,ENSP219301
16950,ENSP270560
16951,ENSP364430
16952,ENSP330720
16953,ENSP262507
16954,ENSP430073
16955,ENSP415662
16956,ENSP361311
16957,ENSP244623
16958,ENSP260126
16959,ENSP441726
16960,ENSP272647
16961,ENSP369146
16962,ENSP334246
16963,ENSP261560
16964,ENSP483345
16965,ENSP376608
16966,ENSP270593
16967,ENSP300773
16968,ENSP307951
16969,ENSP361483
16970,ENSP338512
16971,ENSP339801
16972,ENSP344162
16973,ENSP349087
16974,ENSP323895
16975,ENSP341581
16976,ENSP437775
16977,ENSP363411
16978,ENSP472415
16979,ENSP359378
16980,ENSP382030
16981,ENSP381613
16982,ENSP251535
16983,ENSP345243
16984,ENSP318956
16985,ENSP302422
16986,ENSP471646
16987,ENSP442837
16988,ENSP338727
16989,ENSP221973
16990,ENSP411506
16991,ENSP363441
16992,ENSP228865
16993,ENSP222224
16994,ENSP374328
16995,ENSP289451
16996,ENSP356375
16997,ENSP368264
16998,ENSP392283
16999,ENSP410400
17000,ENSP273968
17001,ENSP309429
17002,ENSP294454
17003,ENSP407118
17004,ENSP429273
17005,ENSP269834
17006,ENSP379682
17007,ENSP306106
17008,ENSP288065
17009,ENSP339726
17010,ENSP329858
17011,ENSP366248
17012,ENSP384234
17013,ENSP297819
17014,ENSP247956
17015,ENSP359685
17016,ENSP381064
17017,ENSP442439
17018,ENSP355988
17019,ENSP355880
17020,ENSP221573
17021,ENSP226319
17022,ENSP363298
17023,ENSP306320
17024,ENSP313833
17025,ENSP342938
17026,ENSP357779
17027,ENSP461425
17028,ENSP472808
17029,ENSP362932
17030,ENSP391299
17031,ENSP363984
17032,ENSP455510
17033,ENSP364985
17034,ENSP338013
17035,ENSP414920
17036,ENSP424501
17037,ENSP456594
17038,ENSP310686
17039,ENSP337501
17040,ENSP465204
17041,ENSP412724
17042,ENSP451950
17043,ENSP479693
17044,ENSP322754
17045,ENSP345479
17046,ENSP295324
17047,ENSP307164
17048,ENSP344907
17049,ENSP230256
17050,ENSP370288
17051,ENSP435365
17052,ENSP341819
17053,ENSP382390
17054,ENSP347486
17055,ENSP220562
17056,ENSP334879
17057,ENSP366223
17058,ENSP315870
17059,ENSP215838
17060,ENSP352021
17061,ENSP401536
17062,ENSP215980
17063,ENSP267415
17064,ENSP357882
17065,ENSP373566
17066,ENSP302657
17067,ENSP348968
17068,ENSP361735
17069,ENSP301391
17070,ENSP419371
17071,ENSP384950
17072,ENSP395704
17073,ENSP261658
17074,ENSP278886
17075,ENSP305976
17076,ENSP386389
17077,ENSP437812
17078,ENSP352676
17079,ENSP383611
17080,ENSP311398
17081,ENSP409542
17082,ENSP306372
17083,ENSP294973
17084,ENSP367739
17085,ENSP442770
17086,ENSP260442
17087,ENSP419045
17088,ENSP260045
17089,ENSP344403
17090,ENSP271764
17091,ENSP359382
17092,ENSP225688
17093,ENSP296600
17094,ENSP311122
17095,ENSP435582
17096,ENSP403987
17097,ENSP416033
17098,ENSP338258
17099,ENSP357751
17100,ENSP382871
17101,ENSP375091
17102,ENSP344277
17103,ENSP368079
17104,ENSP256544
17105,ENSP322061
17106,ENSP375914
17107,ENSP360660
17108,ENSP331857
17109,ENSP359524
17110,ENSP481096
17111,ENSP401502
17112,ENSP293883
17113,ENSP251363
17114,ENSP388223
17115,ENSP379619
17116,ENSP282282
17117,ENSP336931
17118,ENSP385814
17119,ENSP274432
17120,ENSP239446
17121,ENSP441410
17122,ENSP383851
17123,ENSP356130
17124,ENSP265350
17125,ENSP398181
17126,ENSP379607
17127,ENSP355082
17128,ENSP350075
17129,ENSP404251
17130,ENSP370767
17131,ENSP349669
17132,ENSP434602
17133,ENSP360065
17134,ENSP352444
17135,ENSP380877
17136,ENSP243103
17137,ENSP388207
17138,ENSP398560
17139,ENSP72869
17140,ENSP359982
17141,ENSP359507
17142,ENSP371905
17143,ENSP297581
17144,ENSP300575
17145,ENSP373176
17146,ENSP341165
17147,ENSP354972
17148,ENSP356985
17149,ENSP386264
17150,ENSP346955
17151,ENSP429865
17152,ENSP361084
17153,ENSP430598
17154,ENSP432561
17155,ENSP324605
17156,ENSP276218
17157,ENSP356630
17158,ENSP359698
17159,ENSP231136
17160,ENSP417806
17161,ENSP309673
17162,ENSP320077
17163,ENSP299505
17164,ENSP430307
17165,ENSP468025
17166,ENSP296657
17167,ENSP344218
17168,ENSP392065
17169,ENSP366170
17170,ENSP428316
17171,ENSP367476
17172,ENSP443957
17173,ENSP299638
17174,ENSP322339
17175,ENSP369559
17176,ENSP302232
17177,ENSP333956
17178,ENSP360398
17179,ENSP376227
17180,ENSP296015
17181,ENSP336800
17182,ENSP319744
17183,ENSP335481
17184,ENSP428540
17185,ENSP330838
17186,ENSP318406
17187,ENSP442521
17188,ENSP219454
17189,ENSP421246
17190,ENSP334223
17191,ENSP284486
17192,ENSP292513
17193,ENSP297109
17194,ENSP414597
17195,ENSP357746
17196,ENSP375586
17197,ENSP297857
17198,ENSP293636
17199,ENSP396628
17200,ENSP261884
17201,ENSP270792
17202,ENSP283946
17203,ENSP299709
17204,ENSP471272
17205,ENSP296955
17206,ENSP274773
17207,ENSP284311
17208,ENSP317404
17209,ENSP354416
17210,ENSP335615
17211,ENSP361967
17212,ENSP332750
17213,ENSP364978
17214,ENSP282308
17215,ENSP302260
17216,ENSP296387
17217,ENSP285419
17218,ENSP321077
17219,ENSP318716
17220,ENSP409832
17221,ENSP305692
17222,ENSP369755
17223,ENSP283441
17224,ENSP378275
17225,ENSP347755
17226,ENSP422769
17227,ENSP379869
17228,ENSP322159
17229,ENSP378312
17230,ENSP363727
17231,ENSP439403
17232,ENSP423014
17233,ENSP333003
17234,ENSP349596
17235,ENSP422947
17236,ENSP303042
17237,ENSP349401
17238,ENSP305193
17239,ENSP344791
17240,ENSP254323
17241,ENSP247306
17242,ENSP360299
17243,ENSP281631
17244,ENSP297001
17245,ENSP337363
17246,ENSP368881
17247,ENSP263196
17248,ENSP269197
17249,ENSP312770
17250,ENSP382274
17251,ENSP377725
17252,ENSP358902
17253,ENSP320521
17254,ENSP261058
17255,ENSP404991
17256,ENSP437289
17257,ENSP251250
17258,ENSP266031
17259,ENSP382239
17260,ENSP308753
17261,ENSP313398
17262,ENSP275216
17263,ENSP219837
17264,ENSP298542
17265,ENSP477392
17266,ENSP396234
17267,ENSP478606
17268,ENSP393952
17269,ENSP485668
17270,ENSP341821
17271,ENSP266069
17272,ENSP251646
17273,ENSP359415
17274,ENSP332528
17275,ENSP377558
17276,ENSP472969
17277,ENSP253110
17278,ENSP434727
17279,ENSP299320
17280,ENSP371847
17281,ENSP290291
17282,ENSP479542
17283,ENSP376902
17284,ENSP428220
17285,ENSP401115
17286,ENSP249504
17287,ENSP481626
17288,ENSP304268
17289,ENSP420161
17290,ENSP362508
17291,ENSP364639
17292,ENSP363419
17293,ENSP329040
17294,ENSP328878
17295,ENSP17003
17296,ENSP381247
17297,ENSP355302
17298,ENSP329467
17299,ENSP328118
17300,ENSP291294
17301,ENSP320337
17302,ENSP461930
17303,ENSP383922
17304,ENSP462054
17305,ENSP385887
17306,ENSP183605
17307,ENSP381636
17308,ENSP381821
17309,ENSP382987
17310,ENSP317170
17311,ENSP341787
17312,ENSP371715
17313,ENSP320096
17314,ENSP355559
17315,ENSP303148
17316,ENSP411253
17317,ENSP464872
17318,ENSP345151
17319,ENSP399903
17320,ENSP379434
17321,ENSP387888
17322,ENSP368987
17323,ENSP326232
17324,ENSP327950
17325,ENSP470488
17326,ENSP265334
17327,ENSP359820
17328,ENSP460971
17329,ENSP353496
17330,ENSP362273
17331,ENSP307159
17332,ENSP388502
17333,ENSP360133
17334,ENSP477563
17335,ENSP346729
17336,ENSP351207
17337,ENSP403925
17338,ENSP361518
17339,ENSP389810
17340,ENSP395340
17341,ENSP274368
17342,ENSP356849
17343,ENSP259339
17344,ENSP448998
17345,ENSP362390
17346,ENSP311502
17347,ENSP319705
17348,ENSP372410
17349,ENSP234961
17350,ENSP368990
17351,ENSP477314
17352,ENSP464272
17353,ENSP375086
17354,ENSP427661
17355,ENSP384593
17356,ENSP302327
17357,ENSP359198
17358,ENSP398454
17359,ENSP301200
17360,ENSP282292
17361,ENSP479716
17362,ENSP368152
17363,ENSP358495
17364,ENSP223208
17365,ENSP379092
17366,ENSP356886
17367,ENSP361544
17368,ENSP376623
17369,ENSP341351
17370,ENSP421842
17371,ENSP353537
17372,ENSP306095
17373,ENSP417035
17374,ENSP272438
17375,ENSP330280
17376,ENSP350474
17377,ENSP363529
17378,ENSP373647
17379,ENSP345420
17380,ENSP364956
17381,ENSP386895
17382,ENSP418803
17383,ENSP485364
17384,ENSP370671
17385,ENSP461413
17386,ENSP384604
17387,ENSP376168
17388,ENSP412894
17389,ENSP344758
17390,ENSP215061
17391,ENSP375829
17392,ENSP390232
17393,ENSP262127
17394,ENSP276410
17395,ENSP395249
17396,ENSP326652
17397,ENSP315137
17398,ENSP355250
17399,ENSP300079
17400,ENSP444411
17401,ENSP466274
17402,ENSP385470
17403,ENSP319254
17404,ENSP358541
17405,ENSP394051
17406,ENSP369636
17407,ENSP384848
17408,ENSP466047
17409,ENSP228495
17410,ENSP380713
17411,ENSP258214
17412,ENSP357336
17413,ENSP472286
17414,ENSP368986
17415,ENSP332162
17416,ENSP475521
17417,ENSP447879
17418,ENSP364449
17419,ENSP471077
17420,ENSP246532
17421,ENSP420875
17422,ENSP356135
17423,ENSP302441
17424,ENSP334050
17425,ENSP363972
17426,ENSP453854
17427,ENSP333591
17428,ENSP341528
17429,ENSP364831
17430,ENSP335040
17431,ENSP346809
17432,ENSP371037
17433,ENSP476253
17434,ENSP386174
17435,ENSP442573
17436,ENSP371606
17437,ENSP378177
17438,ENSP403980
17439,ENSP414066
17440,ENSP351345
17441,ENSP436891
17442,ENSP335307
17443,ENSP382717
17444,ENSP382021
17445,ENSP272638
17446,ENSP361952
17447,ENSP400892
17448,ENSP282633
17449,ENSP377171
17450,ENSP268099
17451,ENSP477548
17452,ENSP386184
17453,ENSP292524
17454,ENSP389015
17455,ENSP364165
17456,ENSP354006
17457,ENSP378074
17458,ENSP478725
17459,ENSP261332
17460,ENSP462945
17461,ENSP337081
17462,ENSP294753
17463,ENSP306324
17464,ENSP320346
17465,ENSP441929
17466,ENSP341662
17467,ENSP291574
17468,ENSP356925
17469,ENSP415207
17470,ENSP328061
17471,ENSP316454
17472,ENSP437616
17473,ENSP483415
17474,ENSP476510
17475,ENSP457408
17476,ENSP423276
17477,ENSP483921
17478,ENSP471516
17479,ENSP366942
17480,ENSP253812
17481,ENSP369045
17482,ENSP289388
17483,ENSP296849
17484,ENSP413001
17485,ENSP313809
17486,ENSP373860
17487,ENSP368931
17488,ENSP290607
17489,ENSP484263
17490,ENSP320401
17491,ENSP423391
17492,ENSP266604
17493,ENSP315383
17494,ENSP462717
17495,ENSP264968
17496,ENSP314518
17497,ENSP245810
17498,ENSP322915
17499,ENSP452793
17500,ENSP455442
17501,ENSP355512
17502,ENSP323945
17503,ENSP446205
17504,ENSP342313
17505,ENSP412897
17506,ENSP326170
17507,ENSP306974
17508,ENSP324511
17509,ENSP263384
17510,ENSP173898
17511,ENSP305263
17512,ENSP355156
17513,ENSP344041
17514,ENSP311609
17515,ENSP307640
17516,ENSP440125
17517,ENSP383398
17518,ENSP355459
17519,ENSP420919
17520,ENSP317289
17521,ENSP352305
17522,ENSP315387
17523,ENSP447679
17524,ENSP366901
17525,ENSP367229
17526,ENSP348206
17527,ENSP363259
17528,ENSP333833
17529,ENSP485584
17530,ENSP339820
17531,ENSP33079
17532,ENSP312457
17533,ENSP343171
17534,ENSP371572
17535,ENSP364613
17536,ENSP415026
17537,ENSP480467
17538,ENSP271843
17539,ENSP392353
17540,ENSP258796
17541,ENSP268695
17542,ENSP429073
17543,ENSP324913
17544,ENSP306344
17545,ENSP328397
17546,ENSP460602
17547,ENSP362799
17548,ENSP350848
17549,ENSP342331
17550,ENSP438547
17551,ENSP482492
17552,ENSP482749
17553,ENSP309007
17554,ENSP376702
17555,ENSP263634
17556,ENSP472305
17557,ENSP304553
17558,ENSP447056
17559,ENSP345333
17560,ENSP341988
17561,ENSP338770
17562,ENSP371643
17563,ENSP484532
17564,ENSP204615
17565,ENSP371036
17566,ENSP483038
17567,ENSP293695
17568,ENSP362609
17569,ENSP369564
17570,ENSP304410
17571,ENSP395733
17572,ENSP334276
17573,ENSP7414
17574,ENSP258439
17575,ENSP275766
17576,ENSP344254
17577,ENSP265732
17578,ENSP399465
17579,ENSP393922
17580,ENSP298784
17581,ENSP323595
17582,ENSP328708
17583,ENSP378119
17584,ENSP310335
17585,ENSP334364
17586,ENSP322191
17587,ENSP395835
17588,ENSP448310
17589,ENSP433157
17590,ENSP311401
17591,ENSP308117
17592,ENSP399711
17593,ENSP399324
17594,ENSP350651
17595,ENSP358120
17596,ENSP323670
17597,ENSP411140
17598,ENSP382330
17599,ENSP323348
17600,ENSP364814
17601,ENSP370126
17602,ENSP284476
17603,ENSP470441
17604,ENSP370801
17605,ENSP362403
17606,ENSP318352
17607,ENSP263038
17608,ENSP301488
17609,ENSP328215
17610,ENSP413017
17611,ENSP480637
17612,ENSP347358
17613,ENSP484135
17614,ENSP219299
17615,ENSP351536
17616,ENSP337512
17617,ENSP457386
17618,ENSP353652
17619,ENSP483624
17620,ENSP354053
17621,ENSP466829
17622,ENSP420727
17623,ENSP375063
17624,ENSP296252
17625,ENSP386227
17626,ENSP303999
17627,ENSP370013
17628,ENSP366945
17629,ENSP361569
17630,ENSP251343
17631,ENSP485541
17632,ENSP384670
17633,ENSP248244
17634,ENSP402756
17635,ENSP286688
17636,ENSP418669
17637,ENSP457168
17638,ENSP327846
17639,ENSP231668
17640,ENSP457962
17641,ENSP375904
17642,ENSP318684
17643,ENSP361095
17644,ENSP420357
17645,ENSP435380
17646,ENSP362376
17647,ENSP299459
17648,ENSP300258
17649,ENSP423211
17650,ENSP398350
17651,ENSP413150
17652,ENSP350630
17653,ENSP300404
17654,ENSP439017
17655,ENSP358753
17656,ENSP474385
17657,ENSP410007
17658,ENSP481684
17659,ENSP380112
17660,ENSP484618
17661,ENSP333358
17662,ENSP384084
17663,ENSP339681
17664,ENSP371553
17665,ENSP325144
17666,ENSP350102
17667,ENSP366939
17668,ENSP356230
17669,ENSP455785
17670,ENSP296135
17671,ENSP456348
17672,ENSP322617
17673,ENSP385415
17674,ENSP450614
17675,ENSP296125
17676,ENSP359521
17677,ENSP305005
17678,ENSP262764
17679,ENSP405899
17680,ENSP357714
17681,ENSP430656
17682,ENSP440832
17683,ENSP362085
17684,ENSP333374
17685,ENSP169551
17686,ENSP292450
17687,ENSP324763
17688,ENSP454303
17689,ENSP293805
17690,ENSP441032
17691,ENSP354728
17692,ENSP376390
17693,ENSP354991
17694,ENSP385695
17695,ENSP400046
17696,ENSP279168
17697,ENSP245543
17698,ENSP386141
17699,ENSP340998
17700,ENSP464258
17701,ENSP368173
17702,ENSP328563
17703,ENSP466690
17704,ENSP305055
17705,ENSP262126
17706,ENSP319482
17707,ENSP329795
17708,ENSP383973
17709,ENSP221498
17710,ENSP482829
17711,ENSP483047
17712,ENSP334650
17713,ENSP321963
17714,ENSP358019
17715,ENSP342604
17716,ENSP334974
17717,ENSP270061
17718,ENSP297146
17719,ENSP300030
17720,ENSP479207
17721,ENSP408342
17722,ENSP258456
17723,ENSP174618
17724,ENSP396615
17725,ENSP381628
17726,ENSP403117
17727,ENSP334721
17728,ENSP319322
17729,ENSP391167
17730,ENSP252729
17731,ENSP378887
17732,ENSP381473
17733,ENSP361784
17734,ENSP289382
17735,ENSP267119
17736,ENSP291715
17737,ENSP322784
17738,ENSP355385
17739,ENSP396857
17740,ENSP221327
17741,ENSP264758
17742,ENSP313140
17743,ENSP439244
17744,ENSP477654
17745,ENSP320648
17746,ENSP478941
17747,ENSP476141
17748,ENSP219162
17749,ENSP327732
17750,ENSP429473
17751,ENSP301790
17752,ENSP295622
17753,ENSP443168
17754,ENSP396936
17755,ENSP330426
17756,ENSP328245
17757,ENSP327540
17758,ENSP370849
17759,ENSP367356
17760,ENSP384006
17761,ENSP342075
17762,ENSP380258
17763,ENSP378254
17764,ENSP424077
17765,ENSP361486
17766,ENSP257248
17767,ENSP483430
