,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
577,5.346005058288574,0.06180519870524596,0.006401538848876953,0.0004898819214545809,0.8,2,0.2,2,300,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.2, 'max_depth': 2, 'n_estimators': 300}",0.7587955829481252,0.7983373931871787,0.7916077322017916,0.8259349587878873,0.7861635220125787,0.7921678378275122,0.02157941052828266,79
1374,3.610213613510132,0.4673724770286888,0.006801509857177734,0.0004001379403725326,0.9,2,0.1,3,100,"{'colsample_bytree': 0.9, 'gamma': 2, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}",0.7597826086956521,0.7774794428595402,0.7986718768729174,0.8402126528442319,0.7845729325225137,0.7921439027589711,0.027102909470046045,80
628,83.21336250305175,1.2056593616797722,0.009802007675170898,0.0004001379687844432,0.8,2,0.3,5,2000,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 2000}",0.7924297924297925,0.7803726708074534,0.7811588849681319,0.833946482367535,0.7727924872831615,0.7921400635712148,0.021823139643856366,81
691,9.068244647979736,0.4832137521803273,0.009602212905883789,0.0027281449049083224,0.8,3,0.05,3,300,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 300}",0.7647537647537647,0.7748989400642964,0.7951757274212824,0.8402126528442319,0.7854694372819657,0.7921021044731081,0.026122575859771038,82
909,28.51562933921814,0.10529751243991611,0.013602924346923829,0.0012003421925515301,0.9,0,0.05,3,1000,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 1000}",0.7583263996196363,0.7872360248447205,0.7924882629107981,0.834313725490196,0.787718248250689,0.792016532223208,0.024354172615208995,83
63,32.05222678184509,0.9879010565738939,0.022205209732055663,0.0014700220840170545,0.8,0,0.05,10,1000,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 1000}",0.7443163358294702,0.7774794428595402,0.7960021644332687,0.840686274509804,0.8014693007498763,0.7919907036763918,0.03149798812234072,84
915,34.654413557052614,0.5212899357564846,0.01980433464050293,0.0004001141304822542,0.9,0,0.05,5,1000,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 1000}",0.7533695370275771,0.7793414953048854,0.7898206729800523,0.834313725490196,0.8029811956513526,0.7919653252908126,0.026714534949931316,85
1591,8.663953065872192,0.06234227201344959,0.007201623916625976,0.00039997103672454983,0.9,3,0.1,3,300,"{'colsample_bytree': 0.9, 'gamma': 3, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300}",0.7672642109978546,0.7678645319413056,0.7889677563102778,0.8402126528442319,0.7952786493351263,0.7919175602857592,0.02660357130903105,86
485,126.03341760635377,3.5876515142065504,0.01400289535522461,0.0006327867072257637,0.8,2,0.05,5,3000,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 3000}",0.7622600032740113,0.7658898305084746,0.7916077322017916,0.849112426035503,0.790566153093666,0.7918872290226892,0.03108113179505693,87
200,9.419323635101318,0.38835914563033486,0.010602331161499024,0.0004899599278540737,0.8,0,0.3,7,500,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 7, 'n_estimators': 500}",0.7578347578347578,0.7846653520473263,0.7916077322017916,0.8380545278206832,0.7872360248447205,0.7918796789498559,0.0259416935187951,88
935,66.8906819820404,1.6205759897894576,0.037008476257324216,0.0025303173338538897,0.9,0,0.05,20,3000,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 20, 'n_estimators': 3000}",0.7397268994493427,0.7940993788819876,0.7826959500302235,0.849112426035503,0.7937439788053949,0.7918757266404903,0.03489482262200056,89
1254,7.8273646354675295,1.1367953224658582,0.010602092742919922,0.006712495869015601,0.9,1,0.2,20,100,"{'colsample_bytree': 0.9, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 20, 'n_estimators': 100}",0.7548756816711341,0.7793414953048854,0.7933515590950513,0.8354383251711202,0.7963025921141105,0.7918619306712603,0.026251036327586418,90
1300,40.64776511192322,0.905287824329138,0.01600337028503418,5.001110306597479e-07,0.9,2,0.01,2,2000,"{'colsample_bytree': 0.9, 'gamma': 2, 'learning_rate': 0.01, 'max_depth': 2, 'n_estimators': 2000}",0.7716727716727717,0.7793414953048854,0.797695707070707,0.8324629380053908,0.7779444073693602,0.791823463884623,0.022093113147971015,91
1027,10.059867906570435,0.5204352173497301,0.01540360450744629,0.01080257893384791,0.9,0,0.2,7,300,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 300}",0.7373113039343873,0.781933348187287,0.7845435875306659,0.8507561334818061,0.804458507981974,0.7918005762232241,0.036756190870772275,92
562,119.2967182636261,7.826978148324504,0.012202835083007813,0.0029938799696883132,0.8,2,0.15,7,2000,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.15, 'max_depth': 7, 'n_estimators': 2000}",0.7647537647537647,0.7907196969696969,0.7716727716727717,0.8454534426533655,0.7863571149080473,0.7917913581915292,0.028446749371575944,93
207,12.497817707061767,0.17805466800344014,0.012202739715576172,0.0004000664041494148,0.8,0,0.3,10,1000,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 10, 'n_estimators': 1000}",0.7628156565656565,0.7940993788819876,0.7853326857697912,0.8319883040935672,0.7846653520473262,0.7917802754716657,0.022597373754291408,94
399,18.146691465377806,0.976501126296632,0.00800185203552246,9.5367431640625e-08,0.8,1,0.3,2,1000,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.3, 'max_depth': 2, 'n_estimators': 1000}",0.7658898305084746,0.7838102225483002,0.796715075263285,0.8212023992188591,0.7912014576756672,0.7917637970429172,0.018023230404784235,95
1556,14.54607925415039,0.12151886261704102,0.008201789855957032,0.0004000902282460696,0.9,3,0.05,3,500,"{'colsample_bytree': 0.9, 'gamma': 3, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 500}",0.7603168740127159,0.7785917785917786,0.7800783256291731,0.8501059771089445,0.7896239885768681,0.791743388783896,0.030683376453542147,96
520,81.77683882713318,0.5429531648519873,0.010402345657348632,0.0004901544488522248,0.8,2,0.1,5,2000,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 2000}",0.7735093167701863,0.7678645319413056,0.7826959500302235,0.8464788233209286,0.7880095923261391,0.7917116428777565,0.028264611531894406,97
806,20.983731031417847,0.5405979664892216,0.0072018146514892575,0.00040011418730945476,0.8,3,0.2,5,500,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 500}",0.7748989400642964,0.7716727716727717,0.7748989400642964,0.840686274509804,0.7963025921141105,0.7916919036850558,0.026024910071561505,98
994,31.521707153320314,1.4104600540933556,0.02200489044189453,0.0016736262284164532,0.9,0,0.15,7,2000,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.15, 'max_depth': 7, 'n_estimators': 2000}",0.7628156565656565,0.796715075263285,0.7845435875306659,0.833946482367535,0.7804371387283238,0.7916915880910931,0.023758314239925218,99
951,25.741803789138793,0.3576798550159387,0.019804620742797853,0.005601096154020424,0.9,0,0.1,5,1000,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 1000}",0.7467613075723334,0.7957297347259451,0.7986718768729174,0.8291090299853938,0.7880095923261391,0.7916563082965457,0.026447597224034024,100
1333,5.945140027999878,0.06563921043907359,0.00800180435180664,0.0010957139782641109,0.9,2,0.05,2,300,"{'colsample_bytree': 0.9, 'gamma': 2, 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 300}",0.7666459627329192,0.7863465271999683,0.7863465271999683,0.8265293744068388,0.7921735173669043,0.7916083817813198,0.019484823305332695,101
1549,5.948741006851196,0.04025140826448382,0.007401704788208008,0.0004899792882992587,0.9,3,0.05,2,300,"{'colsample_bytree': 0.9, 'gamma': 3, 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 300}",0.7672642109978546,0.7916077322017916,0.7881062219532705,0.8214141414141415,0.7896239885768681,0.7916032590287853,0.01730447784525223,102
134,12.988328313827514,0.30304544419448093,0.013002872467041016,0.0015496043161510964,0.8,0,0.15,10,500,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.15, 'max_depth': 10, 'n_estimators': 500}",0.7488636363636365,0.7881062219532705,0.781933348187287,0.8501059771089445,0.7889207258834766,0.7915859818993229,0.03274805125162598,103
1521,29.468043947219847,0.4260771668463736,0.01380295753479004,0.0011665802062358443,0.9,3,0.01,3,1000,"{'colsample_bytree': 0.9, 'gamma': 3, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 1000}",0.7735093167701863,0.7678645319413056,0.7898206729800523,0.8412568748547566,0.7854694372819657,0.7915841667656534,0.02606606619516972,104
201,12.945518207550048,0.3522658638218423,0.012202978134155273,0.00040018559567517087,0.8,0,0.3,7,1000,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 7, 'n_estimators': 1000}",0.7509157509157509,0.7846653520473263,0.8030365725562594,0.8369393025324972,0.782111717041008,0.7915337390185683,0.028212587873735467,105
289,5.399217224121093,0.015208895544148834,0.007401609420776367,0.0004898624643296147,0.8,1,0.1,2,300,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 300}",0.7533695370275771,0.7846653520473263,0.7907196969696969,0.8402126528442319,0.7886747347975498,0.7915283947372764,0.027864508361816465,106
127,9.702387952804566,0.2370477556351555,0.010802316665649413,0.00040020978196518206,0.8,0,0.15,7,300,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.15, 'max_depth': 7, 'n_estimators': 300}",0.7513213677245533,0.7855107855107856,0.7774794428595402,0.8428254437869822,0.8003973988439306,0.7915068877451584,0.030200112096367342,107
205,7.00377926826477,0.04864615471272323,0.011402273178100586,0.003323370329790681,0.8,0,0.3,10,300,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 10, 'n_estimators': 300}",0.7562870088461631,0.7898240608654303,0.7916077322017916,0.833163961557446,0.7863571149080473,0.7914479756757757,0.024515695182017967,108
792,2.2731119632720946,0.29005267424426295,0.006401491165161133,0.0004901155925815031,0.8,3,0.2,2,100,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.2, 'max_depth': 2, 'n_estimators': 100}",0.7628156565656565,0.797695707070707,0.7788604283031093,0.8365384615384615,0.7812797381142704,0.7914379983184411,0.025115073827357146,109
916,50.670024394989014,0.9020270203573507,0.028206253051757814,0.0007485448820279514,0.9,0,0.05,5,2000,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 2000}",0.7603168740127159,0.7881062219532705,0.7853326857697912,0.8215686274509804,0.8014693007498763,0.7913587419873268,0.02012635280263191,110
1516,39.63033576011658,0.2482474122592219,0.01400303840637207,0.0015497274398659927,0.9,3,0.01,2,2000,"{'colsample_bytree': 0.9, 'gamma': 3, 'learning_rate': 0.01, 'max_depth': 2, 'n_estimators': 2000}",0.7716727716727717,0.781933348187287,0.7863465271999683,0.8313692242475625,0.7854694372819657,0.791358261717911,0.02067375327337502,111
807,42.725833320617674,1.0092637562279925,0.008201885223388671,0.00040004265820625033,0.8,3,0.2,5,1000,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 1000}",0.7748989400642964,0.7760420320697209,0.7774794428595402,0.8279411764705882,0.8003973988439306,0.7913517980616153,0.02058219237946765,112
1523,87.30068383216857,0.7870060279605522,0.017003679275512697,0.0008945756319832129,0.9,3,0.01,3,3000,"{'colsample_bytree': 0.9, 'gamma': 3, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 3000}",0.7597826086956521,0.7678645319413056,0.7924882629107981,0.8510781671159029,0.7854694372819657,0.7913366015891248,0.03209796602113837,113
70,44.98434276580811,0.5994024691728377,0.029606437683105467,0.0010195429734746902,0.8,0,0.05,20,2000,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 20, 'n_estimators': 2000}",0.7399476123312514,0.7855107855107856,0.7924882629107981,0.8480969155425724,0.790566153093666,0.7913219458778147,0.0343465294629691,114
995,38.45907154083252,1.9738611922218703,0.02380523681640625,0.0030600503096763496,0.9,0,0.15,7,3000,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.15, 'max_depth': 7, 'n_estimators': 3000}",0.7583263996196363,0.796715075263285,0.7845435875306659,0.833946482367535,0.7829453850396259,0.7912953859641496,0.024701224320347687,115
783,67.79968705177308,1.2210899245214373,0.008601808547973632,0.0004897071091561862,0.8,3,0.15,10,1000,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.15, 'max_depth': 10, 'n_estimators': 1000}",0.7760420320697209,0.7907196969696969,0.7845435875306659,0.8302514792899409,0.7745498839024019,0.7912213359524853,0.020379129689071775,116
578,8.75397343635559,0.11352987713311948,0.006801462173461914,0.0004002333077948645,0.8,2,0.2,2,500,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.2, 'max_depth': 2, 'n_estimators': 500}",0.7587955829481252,0.7983373931871787,0.7916077322017916,0.8212023992188591,0.7861635220125787,0.7912213259137066,0.020132871960856426,117
959,46.22082109451294,2.379119268628243,0.030207014083862303,0.00534535121449404,0.9,0,0.1,7,3000,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 3000}",0.7418876262626264,0.781933348187287,0.7916077322017916,0.8376148085346898,0.8029811956513526,0.7912049421675494,0.03101895609185814,118
104,16.030014181137084,0.1701471333151941,0.013803195953369141,0.00040016185680493246,0.8,0,0.1,20,500,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 20, 'n_estimators': 500}",0.7603168740127159,0.7697916666666667,0.7808020942578636,0.8553994082840237,0.7896239885768681,0.7911868063596276,0.03359835596080205,119
102,6.173391723632813,0.08460533815998295,0.009002208709716797,3.9895058943465975e-07,0.8,0,0.1,20,100,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 20, 'n_estimators': 100}",0.7548756816711341,0.7678645319413056,0.7755712270803949,0.849112426035503,0.8084864784102794,0.7911820690277234,0.03394386110063362,120
1557,28.88211178779602,0.2224033440560336,0.009002304077148438,0.0008946290567779034,0.9,3,0.05,3,1000,"{'colsample_bytree': 0.9, 'gamma': 3, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 1000}",0.7647537647537647,0.7742115479829931,0.781933348187287,0.8412568748547566,0.7937439788053949,0.7911799029168394,0.026780747657131353,121
199,7.0349860191345215,0.1214878637598462,0.009802532196044923,0.00040028124712177074,0.8,0,0.3,7,300,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 7, 'n_estimators': 300}",0.7533695370275771,0.7889207258834765,0.781933348187287,0.8444053306512447,0.7872360248447205,0.7911729933188612,0.029559183063677472,122
1269,27.758858394622802,0.45459497681931405,0.007801866531372071,0.0004002334782256777,0.9,1,0.3,3,1000,"{'colsample_bytree': 0.9, 'gamma': 1, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 1000}",0.7666459627329192,0.7803726708074534,0.8009627329192547,0.8126023391812864,0.7952786493351263,0.7911724709952079,0.01606321556357191,123
135,18.283722734451295,0.2952751972445244,0.01680331230163574,0.003124636631375186,0.8,0,0.15,10,1000,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.15, 'max_depth': 10, 'n_estimators': 1000}",0.7537957156953241,0.7881062219532705,0.7845435875306659,0.8402126528442319,0.7889207258834766,0.7911157807813938,0.027786181957415036,124
1301,63.352684593200685,0.9120545228177287,0.02160477638244629,0.004965058196198693,0.9,2,0.01,2,3000,"{'colsample_bytree': 0.9, 'gamma': 2, 'learning_rate': 0.01, 'max_depth': 2, 'n_estimators': 3000}",0.7653314315147193,0.7793414953048854,0.797695707070707,0.8324629380053908,0.7804371387283238,0.7910537421248053,0.023110012800472188,125
569,194.16397905349731,14.264454793416478,0.012202787399291991,0.0009797054338212367,0.8,2,0.15,10,3000,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.15, 'max_depth': 10, 'n_estimators': 3000}",0.7597826086956521,0.7774794428595402,0.7889677563102778,0.8537073160426188,0.7753027081985395,0.7910479664213257,0.032680458842962536,126
120,4.09732346534729,0.022380115267305066,0.007601785659790039,0.0004899208705145337,0.8,0,0.15,5,100,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.15, 'max_depth': 5, 'n_estimators': 100}",0.7583263996196363,0.7658898305084746,0.7942668207498715,0.8501059771089445,0.7863571149080473,0.7909892285789948,0.03232283781905056,127
130,25.451338624954225,0.19356530199717292,0.019004440307617186,0.0006327867072257636,0.8,0,0.15,7,2000,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.15, 'max_depth': 7, 'n_estimators': 2000}",0.7418876262626264,0.7829330464675757,0.7845435875306659,0.849112426035503,0.7963025921141105,0.7909558556820964,0.03442077295658639,128
687,19.508198738098145,0.9006534446196469,0.011402416229248046,0.004318461035877912,0.8,3,0.05,2,1000,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 1000}",0.7628156565656565,0.7767676767676768,0.7950535589384091,0.8276803118908381,0.7921735173669043,0.790898144305897,0.02172610471294376,129
1383,50.962490463256835,2.4089588090462355,0.008801841735839843,0.000400018706226792,0.9,2,0.1,5,1000,"{'colsample_bytree': 0.9, 'gamma': 2, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 1000}",0.7464222000424385,0.7748989400642964,0.787988910839573,0.8571069363123676,0.7880095923261391,0.7908853159169629,0.03642662444561759,130
484,83.94932856559754,2.3079939479832596,0.01200275421142578,1.784161275279017e-07,0.8,2,0.05,5,2000,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 2000}",0.7622600032740113,0.760830123818315,0.7916077322017916,0.849112426035503,0.790566153093666,0.7908752876846574,0.031980439947314934,131
784,135.5867714881897,3.2567873298426058,0.0138031005859375,0.006146350660309941,0.8,3,0.15,10,2000,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.15, 'max_depth': 10, 'n_estimators': 2000}",0.7716727716727717,0.7907196969696969,0.7845435875306659,0.8328373971556811,0.7745498839024019,0.7908646674462434,0.022073459776219502,132
